ID,URL,Thumbnail URL,Game,Vibrant,DarkVibrant,LightVibrant,Muted,DarkMuted,LightMuted,Price,Brief Description,Creator,Creator Itch.IO Page,Status,Updated,Platforms,Publisher,Release date,Rating,Authors,Genre,Made with,Tags,Average session,Languages,Inputs,Accessibility,Links,Number of Ratings
681719,https://saturngames.itch.io/girlfurriends,https://img.itch.zone/aW1nLzM3NDgyMTYucG5n/315x250%23c/X%2FhNfD.png,Girlfurriends,#d42a51,#6e162a,#eda6b6,#9c6c64,#3d2d2f,#c7a7b6,,Cat Girls In Love!,Saturngames,https://saturngames.itch.io,Released,,"Windows, macOS, Linux",,,4.6,,Visual Novel,,"Dating Sim, LGBT, LGBTQIA, vn, wlw",,,,,,5
323735,https://moreelen.itch.io/portrail,https://img.itch.zone/aW1nLzE1OTkyMjMucG5n/315x250%23c/sHM4J0.png,Portrail,#f46c44,#7d2207,#f9b8e4,#7364b4,#4d494d,#a49ccc,,Portraits from Train Jam 2018.,Rosa Carbo-Mascarell,https://moreelen.itch.io,Released,,HTML5,,,4,,"Adventure, Survival",Phaser,"artgame, LGBT, Relaxing, Slice Of Life, trainjam",,,,,,5
257194,https://monochrome.itch.io/chaotic-quartet,https://img.itch.zone/aW1hZ2UvMjU3MTk0LzEyOTUxNTEuanBn/315x250%23c/yGKcey.jpg,Chaotic Quartet,#040cec,#048c64,#f67da2,#956266,#3a5c57,#c7a194,,"A tale of ladies, love and turn based strategy",Mono,https://monochrome.itch.io,In development,,"Windows, macOS, Linux",,,4.2,,Role Playing,,"2D, Fantasy, Female Protagonist, LGBT, renpy, Romance, Tactical RPG, Yuri",,,,,,5
509143,https://ghoulishkid.itch.io/stray-creatures,https://img.itch.zone/aW1nLzI2NDEzNzEucG5n/315x250%23c/N79oEH.png,stray creatures,#bf9f3f,#0c0a04,#ddcd9b,#84847c,#4e4c34,#c4c4ba,,Your crush has something to show you after school. Do you trust her?,ghoulishkid,https://ghoulishkid.itch.io,Released,,HTML5,,,4,,Interactive Fiction,Twine,"cryptid, Horror, jersey-devil, Lesbian, LGBT, Twine",,,,,,5
1025864,https://feyxuan.itch.io/white-kochouran,https://img.itch.zone/aW1nLzU4NTA3MjAucG5n/315x250%23c/jcw4al.png,WHITE KOCHOURAN,#be4543,#1b3c4c,#f4b494,#6f838e,#2c4651,#b4c4d4,,a game about immortality and orchids,feyxuan,https://feyxuan.itch.io,Released,,HTML5,,,4.2,,,Twine,"Fantasy, LGBT, poetry, Queer, Twine",,,,,,5
113800,https://peterwonica.itch.io/americano,https://img.itch.zone/aW1hZ2UvMTEzODAwLzUyNzIxNS5naWY=/315x250%23cm/gW%2BYl5.gif,Americano,#bf14bc,#542474,#f286f0,#543973,#3f3057,#8a0e88,,An android spends a vacation seducing a human,PeterWonica,https://peterwonica.itch.io,Released,,HTML5,,,4.6,,Role Playing,Twine,"Cyberpunk, Dating Sim, Funny, LGBT, Queer, Robots, Romance, Story Rich, Twine",A few minutes,,"Mouse, Smartphone","High-contrast, One button",,5
1189951,https://amuseum.itch.io/coffeekiss,https://img.itch.zone/aW1nLzY5NDA1MDgucG5n/315x250%23c/SrOst9.png,Coffee Kiss,#eab514,#7a5e0a,#fcf4dc,#94847c,#4c3c3a,#c8beac,,My roommate was gonna meet with a netizen soon. Shall I stop her or be her guardian angel? Were there any other options?,amuseum x boyas,https://amuseum.itch.io,Prototype,,"Windows, HTML5",,,4.4,,"Adventure, Visual Novel",,"2D, Anime, Lesbian, LGBT, Narrative, relationship, Romance, Yuri",,,,,,5
302696,https://stenoartico.itch.io/sacredbond,https://img.itch.zone/aW1hZ2UvMzAyNjk2LzE1MDEyNTQucG5n/315x250%23c/6CYVMs.png,SACRED BOND,#d05112,#8c1404,#d98c74,#a6615e,#4d4947,#cea096,,How long can a doomed love last?,StenoArtico,https://stenoartico.itch.io,Released,,HTML5,,,3.2,,Survival,Construct,"bisexual, Construct 2, Gay, greek, LGBT, mythology, Pixel Art, sacred-band, thebes",A few minutes,English,Keyboard,,,5
1010783,https://trixelbit-arcade.itch.io/cookin-daddy,https://img.itch.zone/aW1nLzYzMTQ1MTcucG5n/315x250%23c/ZRHxz0.png,Cookin' Daddy,#f8cd20,#661c3c,#f9b281,#ab7c60,#854545,#bb9bd4,,"Cookin' Daddy is a dad simulator, tile tapper, skill game.",Trixelbit Arcade,https://trixelbit-arcade.itch.io,Released,,HTML5,,,4.4,"Trixelbit Arcade, KujoKnight",Rhythm,,"Arcade, cooking, daddy, LGBT, Unity",,,,,,5
1120193,https://noobertdoobert.itch.io/tenth-muse,https://img.itch.zone/aW1nLzY0NzY4NDgucG5n/315x250%23c/oBg4hh.png,Tenth Muse (Prototype),#b79962,#5a4929,#f4ecd4,#7c64a4,#4c3c4f,#bba4cb,,A short lesbian historical fiction visual novel (prototype for My First Game Jam 2021),NoobertDoobert,https://noobertdoobert.itch.io,Prototype,,"Windows, macOS, Linux, HTML5",,,4.8,,Visual Novel,,"Casual, Dating Sim, Female Protagonist, Historical, LGBT, LGBTQIA, renpy, Romance, Short",,,,,,5
1358694,https://luvstargrl.itch.io/strings,https://img.itch.zone/aW1nLzc5MDk2NjAucG5n/315x250%23c/eZHw7c.png,STRINGS/THREADS/BURDENS,#4c94fc,#781619,#8ecefa,#607fa4,#3a465c,#cfc0d2,,"A story about TENSION, a DOLL, and a KNIFE.","LOVE, STARGIRL",https://luvstargrl.itch.io,Released,,HTML5,,,4.8,,Interactive Fiction,Twine,"Atmospheric, Dark, Experimental, LGBT, Mental Health, Short, Surreal, Transgender, Twine, weird",A few minutes,English,"Mouse, Touchscreen",,,5
9202,https://kiran.itch.io/nineteen,https://img.itch.zone/aW1hZ2UvOTIwMi8yNjM5Ny5qcGc=/315x250%23c/H%2F%2FTw%2F.jpg,Nineteen,#7f7f7f,#424242,#bcbcbc,#7c7c7c,#444444,#acacac,,"Please enjoy this story of gender identity, living in the closet, abuse, and rising above all the odds.",kiran,https://kiran.itch.io,,,HTML5,,,4.6,,,Twine,"abuse, gender-identity, LGBT, minority, recovery",,,,,,5
349594,https://unassumingvenusaur.itch.io/killersarenoble,https://img.itch.zone/aW1nLzE3Mzc4MTMucG5n/315x250%23c/F2PvCi.png,Killers Are Noble,#bc44a3,#4f1e94,#bc6d78,#bc746c,#43197f,#683038,,Your eyes are brimming with potential.,unassumingvenusaur,https://unassumingvenusaur.itch.io,Released,,HTML5,,,5,,,Bitsy,"8-Bit, bisexual, Bitsy, Female Protagonist, Gay, Lesbian, LGBT, Queer, Romance, Story Rich",About a half-hour,English,Keyboard,One button,,5
60392,https://rumpel.itch.io/evitasempai,https://img.itch.zone/aW1hZ2UvNjAzOTIvMjcyMjgwLmpwZw==/315x250%23c/eF3xKy.jpg,Evita Sempai,#936b79,#4c373f,#c7b2b9,#8e7378,#503d46,#c2abb3,,"A woman in the fifties falls in love with an idealized version of a polemical political figure. [English, Español]",rumpel,https://rumpel.itch.io,Released,,HTML5,,,4.2,,,Twine,"LGBT, Twine",A few minutes,"English, Spanish; Castilian","Mouse, Touchscreen",,https://github.com/Rumpelcita/evitasempai,5
313790,https://drazillion.itch.io/a-light-is-shining-there,https://img.itch.zone/aW1nLzE1NDMzOTcucG5n/315x250%23c/5Psz60.png,A Light Is Shining There,#ac8040,#946424,#dbc29e,#848484,#424140,#a7a298,,You Are Not Alone,Drazillion,https://drazillion.itch.io,Released,,"Windows, macOS, HTML5",,,4.2,,Interactive Fiction,Unity,"LGBT, Queer, rainbowjam18",,,,,,5
215574,https://passerines.itch.io/high-dignity,https://img.itch.zone/aW1hZ2UvMjE1NTc0LzEzMTc3NjMuanBlZw==/315x250%23c/hxmsfb.jpeg,The Sun in High Dignity,#358cae,#247ca4,#99cfda,#3f6983,#243444,#8ebdce,,A Twine game. Tragedy on the high seas.,Samantha Day,https://passerines.itch.io,In development,,HTML5,,,4.8,,Interactive Fiction,Twine,"Fantasy, LGBT, My First Game Jam, Spooky, Twine",,,,,,5
267702,https://alaynamcole.itch.io/how-can-you-be-proud,https://img.itch.zone/aW1hZ2UvMjY3NzAyLzEyOTI3MTYucG5n/315x250%23c/79%2FPND.png,How Can You Be Proud? You're Bi!,#2f7cbd,#040c15,#94c0e4,#7c7c7c,#4a5257,#a1a1a1,,"GAME | Experiences about bisexuality, stereotypes, and pride.",AlaynaMCole,https://alaynamcole.itch.io,Released,,HTML5,,,4.2,,Adventure,Bitsy,"bisexuality, Bitsy, LGBT, pride",,,,,,5
1065754,https://gisbrecht.itch.io/binky-i-binkys-house-party,https://img.itch.zone/aW1nLzYxMDIzNjYucG5n/315x250%23c/oPyv1o.png,BINKY I: Binky's House Party,#d43339,#065a83,#e49c9c,#93575d,#333721,#d4bfaf,,binky for home computer,gisbrecht,https://gisbrecht.itch.io,Released,,,,"Dec 06, 2017",4.8,,Adventure,Clickteam Fusion,"LGBT, Short",A few minutes,English,,,,5
730726,https://definitelymango.itch.io/heart-to-heart,https://img.itch.zone/aW1nLzQxMzk2NjAucG5n/315x250%23c/Ilirk3.png,Heart to Heart,#7a9e60,#3f5232,#baccac,#8a9384,#494d46,#c7d6bc,,"An abstract, interactive story on the theme ""Strength in Numbers"" for Rainbow Jam 2020",definitelymango,https://definitelymango.itch.io,Released,,HTML5,,,4.6,"definitelymango, GiantPeachAudio","Interactive Fiction, Puzzle",Unity,"2D, Atmospheric, Hand-drawn, LGBT, LGBTQIA, Point & Click, Queer, Short, Story Rich",,,,,,5
741364,https://drazillion.itch.io/strength-is-other-people,https://img.itch.zone/aW1nLzQxMzgzOTQucG5n/315x250%23c/USSC3Z.png,Strength Is Other People,#f20cf2,#4c044c,#f881f8,#7c7c7c,#3c3c3c,#bebebe,,You're Not Weak For Seeking Help,Drazillion,https://drazillion.itch.io,Released,,HTML5,,,5,,Interactive Fiction,Unity,"LGBT, LGBTQIA, Queer, rainbowjam20",,,,,,5
380816,https://moststudios.itch.io/shetunedout,https://img.itch.zone/aW1nLzE5ODA3MzYuZ2lm/315x250%23cm/Nk7xFo.gif,#SheTunedOut,#827c80,#444042,#bebabd,#723c47,#482f31,#c9c6c8,,👀,MOST STUDIOS,https://moststudios.itch.io,In development,,HTML5,,,5,,Interactive Fiction,,"Female Protagonist, LGBT, Short, Twine",,,,,,5
1260638,https://princessinternetcafe.itch.io/one-more-time,https://img.itch.zone/aW1nLzc3NzE4ODAuZ2lm/315x250%23cm/ZwWkn9.gif,One More Time❄️,#43b6bb,#235e61,#dbf1f2,#646494,#2d3d54,#acc4c9,,beats to relax/meet up to,PRINCESS INTERNET CAFé,https://princessinternetcafe.itch.io,Released,,HTML5,,,4.6,"PRINCESS INTERNET CAFé, dreadhime","Visual Novel, Interactive Fiction",,"calico, Christmas, Cozy, ink, LGBT, Lo-fi, Relaxing, Short, Text based",A few minutes,,,,,5
278790,https://jallexmonster.itch.io/out-in-the-rain,https://img.itch.zone/aW1hZ2UvMjc4NzkwLzEzNTI2MDYucG5n/315x250%23c/oBPIy6.png,Out in the Rain,#7cb4c4,#29505b,#dce4bc,#6c7c94,#344c54,#d4b1b7,,"What a lovely day it is today. The birds are singing, the sun is shining--- *CRACK* .... and now it's raining...",JallexMonster,https://jallexmonster.itch.io,In development,,HTML5,,,3.6,"JallexMonster, maixiem",Platformer,Phaser,"Arcade, infinite-runner, LGBT, minigames, My First Game Jam, petrichor, phaser, rain, summer-2018, weather",,,,,,5
210761,https://boak.itch.io/pine,https://img.itch.zone/aW1hZ2UvMjEwNzYxLzk5MTAxNi5wbmc=/315x250%23c/AYsema.png,Pine,#04f204,#049804,#abfbc4,#61a698,#2c4e2f,#069232,,something is lost in the Pines,Ellie Rosalind,https://boak.itch.io,Released,,HTML5,,,4.4,,,Bitsy,"Bitsy, Dark, LGBT, reflection, Spooky, weeklygamejam, wgjgame",,,,,,5
1035222,https://m4rv3z.itch.io/a-queer-prom-night,https://img.itch.zone/aW1nLzU5MDk4MzMuanBn/315x250%23c/4v3x2S.jpg,A Queer Prom Night,#fc0404,#0b40cc,#94bcec,#aab189,#072d91,#acccd6,,Educational Twine game about prom and queer sex ed conversations.,m4rv3z,https://m4rv3z.itch.io,Released,,HTML5,,,4.4,,Educational,Twine,"LGBT, Twine",About a half-hour,English,,,,5
1338629,https://qazlal.itch.io/the-coagulation,https://img.itch.zone/aW1nLzc3OTAzODAuZ2lm/315x250%23cm/vtAog2.gif,The Coagulation,#a97445,#845c3c,#d18797,#a06c60,#845c44,#c07c80,,Why have the worms stopped wiggling?,qazlal,https://qazlal.itch.io,Released,,HTML5,,,5,,"Adventure, Interactive Fiction",Bitsy,"Bitsy, LGBT, Pixel Art, Short, Touch-Friendly",,,Touchscreen,,,5
847748,https://switch-b.itch.io/a-day-in-the-life-of-rocky,https://img.itch.zone/aW1nLzQ3NTI3OTUuZ2lm/315x250%23cm/nvEsBv.gif,A day in the life of Rocky,#bc8c6c,#5b3d29,#c49980,#aa7a62,#7c4c3c,#d0b8b0,,You're a rock. And a dude. But people don't get it.,Velvet,https://switch-b.itch.io,Released,,HTML5,,,5,,Visual Novel,Bitsy,"Bitsy, everyone-is-nonbinary, LGBT, Narrative, Non violent, rock, Short, Slice Of Life, Transgender",About a half-hour,English,Keyboard,,,5
535391,https://rainmirage.itch.io/the-art-gallery,https://img.itch.zone/aW1nLzI3ODMzODkucG5n/315x250%23c/COH8Ps.png,The Art Gallery,#c48494,#592a36,#fca4bc,#845c64,#3c3c3c,#dcdcdc,,,Rain,https://rainmirage.itch.io,Released,,HTML5,,"Dec 15, 2019",4.4,,Role Playing,Bitsy,"2D, Bitsy, Gay, LGBT, Pixel Art, Short",A few minutes,English,,,,5
359615,https://ya-boo.itch.io/lions-head,https://img.itch.zone/aW1nLzE3OTc0ODUucG5n/315x250%23c/nd8omR.png,lion's head,#d329f4,#8822a8,#c02cf3,#7b0791,#67197f,#6d0890,,head out to a gay bar for the first time,ya boi,https://ya-boo.itch.io,Released,,"Windows, macOS, Linux",,,3.2,,Visual Novel,,"Bara, Gay, LGBT, renpy, sex, Short",,,,,,5
610490,https://thanaorchard.itch.io/lizard-quest,https://img.itch.zone/aW1nLzMyNDYwMjAucG5n/315x250%23c/T0hLqI.png,Lizard Quest,#d4c104,#a29707,#8dd0f1,#629574,#6a6532,#a4c0b9,,a cute game about doing favors for awkward lizards,Thana,https://thanaorchard.itch.io,Released,,"Windows, macOS, Linux",,,5,,Adventure,,"3D, Casual, Cute, Funny, LGBT, lizard, quick, Short, silly, uplifting",,,,,,5
946788,https://skyhour.itch.io/space-mech-pilot-the-universe-drive,https://img.itch.zone/aW1nLzUzNjY4MTAucG5n/315x250%23c/RTJUDO.png,SPACE / MECH / PILOT - THE UNIVERSE DRIVE 1.0,#ee7338,#702d50,#f4cc8c,#a35253,#7d416a,#ccb4d4,$10.00,Unlock the power of the cosmos with SPACE / MECH / PILOT - THE UNIVERSE DRIVE!,SKY HOUR WORKS,https://skyhour.itch.io,Released,6 days ago,"Windows, Linux",,,4.5,,"Role Playing, Visual Novel",,"2D, clicker, GameMaker, Idle, LGBT, LGBTQIA, Pixel Art, Singleplayer",,,,,https://store.steampowered.com/app/1398390/SPACE__MECH__PILOT/,4
1006122,https://jess-andz.itch.io/good-morning-hon,https://img.itch.zone/aW1nLzU3NjA1NjcucG5n/315x250%23c/t01iP5.png,Good Morning Hon,#7f7f7f,#424242,#bcbcbc,#7c7c7c,#444444,#aeaeae,$1.00,You said you'll always be with me.,Jess Andz,https://jess-andz.itch.io,Released,,"Windows, macOS, Linux",,,4,,"Role Playing, Visual Novel","RPG Maker, Aseprite","Cute, LGBT, LGBTQIA, Narrative, Pixel Art, RPG Maker, Short, Singleplayer",A few minutes,English,,,,4
155262,https://nuxill.itch.io/nocti,https://img.itch.zone/aW1nLzU5NzE0NzQucG5n/315x250%23c/I52Bbz.png,Nocti,#bc7d3c,#671321,#dbbca3,#9b8061,#4a3039,#cfcedd,,Travel through the Otherworld to find the Orbs of Creation and fulfill your destiny!,Nuxill,https://nuxill.itch.io,In development,,"Windows, macOS",,,5,,Adventure,"RPG Maker, Aseprite","Exploration, LGBT, Non violent, Pixel Art, RPG Maker, Walking simulator, yume-nikki-fangame",About a half-hour,English,"Keyboard, Mouse",Configurable controls,,4
1130239,https://beetlestench.itch.io/a-catfiends-impending-relapse,https://img.itch.zone/aW1nLzY1NTU1MjQuanBn/315x250%23c/vPNiaI.jpg,A Catfiend's Impending Relapse,#2f65d4,#18216d,#99e8e8,#a7a05b,#442424,#dcd4c9,,a platformer about a cat with a few issues.,beetlestench,https://beetlestench.itch.io,Released,,"Windows, macOS, Linux",,"Aug 09, 2021",5,,Platformer,Unity,"3D, Atmospheric, cats, Furry, Horror, LGBT, Low-poly, Sci-fi, Singleplayer, Unity",About an hour,English,"Keyboard, Mouse",,https://twitter.com/beetlestench,4
999821,https://maledollstudio.itch.io/dreams-yuri-novel,https://img.itch.zone/aW1nLzU5Mjc0MzEucG5n/315x250%23c/a0rDz3.png,Dreams of an Exile - Yuri Visual Novel [GAME UPDATED],#f07d1d,#60121b,#eecba0,#965a58,#643444,#815117,$2.99,,Male Doll,https://maledollstudio.itch.io,Prototype,,Windows,,,4,,Visual Novel,,"Cute, Lesbian, LGBT, RPG Maker, Yuri",,,,,https://store.steampowered.com/app/1542710/Dreams_of_an_Exile/,4
522582,https://chlogal.itch.io/a-tale-of-heroes,https://img.itch.zone/aW1nLzI4NTU2MDUucG5n/315x250%23c/JgKJSl.png,A Tale of Heroes,#5ce2f6,#8e1c17,#97e8ee,#6ea4a2,#74645c,#d6baac,,"An RPG currently in development about four women who will save the world. Oh, and they're lesbians.",ChloGal,https://chlogal.itch.io,In development,,"Windows, macOS, Android",,,4,,"Role Playing, Adventure",,"Fantasy, Female Protagonist, Lesbian, LGBT, RPG Maker, Singleplayer, Yuri",,,,,,4
598138,https://730.itch.io/al-filo-del-sol,https://img.itch.zone/aW1nLzMxNjcyODIucG5n/315x250%23c/ijhEjE.png,Al Filo del Sol,#ac3c74,#66143c,#dc9cbc,#9c6c84,#4c243c,#b6688e,,"Aventura gráfica cyberpunk al estilo MSX situada en Megacaracas, Venezuela",730,https://730.itch.io,Released,,"Windows, macOS, Linux, HTML5",,,5,"730, Bagingi123, Player_Unknown08 (MHG), PeronJames, SwimmableBee912","Adventure, Visual Novel","Blender, Aseprite, Godot, Adobe Photoshop","Comedy, Cyberpunk, Female Protagonist, LGBT, msx, pc98, Pixel Art, Sci-fi",About a half-hour,Spanish; Latin America,"Keyboard, Mouse",,,4
188100,https://karpo.itch.io/mischief-kittens,https://img.itch.zone/aW1hZ2UvMTg4MTAwLzg3OTczMy5wbmc=/315x250%23c/CBuq5E.png,Mischief Kittens,#b14ab8,#26257f,#e3aae4,#6a499e,#444155,#bb97c5,,,Karpo,https://karpo.itch.io,Released,,Windows,,,4.8,,Role Playing,RPG Maker,"2D, cats, Cute, Fantasy, Female Protagonist, Halloween, LGBT, Pixel Art, RPG Maker, Story Rich",About a half-hour,English,Keyboard,,,4
671077,https://yaru.itch.io/touhou-love-colored-letters,https://img.itch.zone/aW1nLzM2NTY5NTEucG5n/315x250%23c/ee0bnd.png,Touhou Love-Colored Letters,#d93042,#70184c,#dd91ae,#896198,#7d406e,#bac9da,,Heart-pounding bullet hell mail delivery action!,Yal,https://yaru.itch.io,Released,,Windows,,,5,"Yal, A Witch Named Mags",Action,,"8-Bit, Arcade, Female Protagonist, LGBT, Touhou",,,,,,4
544768,https://kira-kira-studios.itch.io/pink-hibiscus,https://img.itch.zone/aW1nLzI4NDE2NjkucG5n/315x250%23c/dIQ7r4.png,Pink Hibiscus,#f30b55,#7e062c,#fcc0d3,#920633,#920633,#e7e3dc,,"Tea, Coffee or Love? with Boba...Yes Please!",Kira Kira Studios,https://kira-kira-studios.itch.io,Released,,"Windows, macOS",,,4.3,,Visual Novel,,"2D, Cozy, Cute, Dating Sim, LGBT, Lo-fi, Romance, Short, Story Rich",,,,,,4
279126,https://upmultimedia.itch.io/escape-from-pleasure-planet,https://img.itch.zone/aW1hZ2UvMjc5MTI2LzEzNjAxOTQucG5n/315x250%23c/uOZs5F.png,Escape from Pleasure Planet,#e8db29,#1f3e8e,#f0a53d,#838080,#414351,#c5b288,$14.00,Gay retro sci-fi point and click adventure,Up Multimedia,https://upmultimedia.itch.io,Released,,"Windows, macOS, Linux",Up Multimedia,"Jul 18, 2018",3.3,,Adventure,,"2D, Comedy, Gay, LGBT, Point & Click, Retro, Sci-fi",About a half-hour,,"Mouse, Gamepad (any), Touchscreen","Subtitles, One button","https://store.steampowered.com/app/504410/Escape_from_Pleasure_Planet/, http://www.um.com.au/pleasure/",4
359558,https://caine.itch.io/sinfonia,https://img.itch.zone/aW1nLzE3OTcyMTQucG5n/315x250%23c/gKZH%2F%2F.png,Sinfonia [demo],#ad9b51,#5a502a,#dcd4b4,#8e7464,#784f45,#ccbbab,,A schoolmate's disappearance rarely goes unnoticed; a roommate's even less so.,Caine,https://caine.itch.io,In development,,Windows,,,4.5,,Visual Novel,,"drama, Gay, LGBT, Male protagonist, Slice Of Life, Story Rich, TyranoBuilder",,,,,,4
152611,https://say-si.itch.io/date-me-super-senpai,https://img.itch.zone/aW1hZ2UvMTUyNjExLzcyMDgxMC5wbmc=/315x250%23c/Aj5qMg.png,Date Me Super Senpai,#efd84c,#2cb453,#f3b085,#5a9e66,#3c7c7d,#ceae9a,,"An inclusive dating sim set in a superhero high school - made by teens at the nonprofit art program, SAY Sí.",SAY Sí,https://say-si.itch.io,Released,,"Windows, macOS",,"Jul 15, 2017",3.3,,"Role Playing, Interactive Fiction",,"Comedy, Dating Sim, Gay, Isometric, LGBT, Romance, Story Rich, student, teen",A few minutes,English,"Keyboard, Mouse",,,4
692847,https://doricdream.itch.io/dungeon-gals,https://img.itch.zone/aW1nLzU5MjA0ODgucG5n/315x250%23c/a83TFT.png,DUNGEON GALS,#fbbc18,#511b83,#fc7c64,#9b5c54,#54386e,#c4b5d3,,A game in which you play as three gals who enter dungeons!,DoricDream,https://doricdream.itch.io,In development,12 days ago,Windows,,,4,,"Platformer, Adventure",GameMaker: Studio,"Exploration, Female Protagonist, Lesbian, LGBT, Pixel Art, Puzzle-Platformer, Singleplayer",About a half-hour,English,"Keyboard, Xbox controller",,https://twitter.com/dungeon_gals,4
545857,https://brodnork.itch.io/frogsong-demo,https://img.itch.zone/aW1nLzM0NDY2NzMucG5n/315x250%23c/R8m%2Fri.png,Frogsong DEMO,#24a591,#0d4d65,#b0dfb5,#909f64,#274246,#2c6c33,,It's okay to be small.,Brandon Braun,https://brodnork.itch.io,Released,,,,"May 18, 2020",5,,"Adventure, Role Playing","Unity, Clip Studio Paint","2D, cartoon, Cute, Exploration, Fantasy, Frogs, LGBT, nonbinary, Queer",About a half-hour,English,"Keyboard, Xbox controller, Gamepad (any), Playstation controller",,"https://frogsonggame.com, https://store.steampowered.com/app/1281860/Frogsong/",4
1373255,https://fighting-chance.itch.io/drag-her,https://img.itch.zone/aW1nLzc5OTgwMTguZ2lm/315x250%23cm/2pZ%2FEK.gif,Drag Her!,#84e404,#690b30,#e6b78b,#5d54b5,#311c3c,#7e79c4,,"A fast, fabulous, and frenetic 2D fighting game feat. real life drag royalty.",Fighting Chance,https://fighting-chance.itch.io,Released,13 days ago,Windows,,,4.8,,Fighting,,"drag, LGBT, Multiplayer, online, Singleplayer",,,,,,4
1141420,https://johngabrieluk.itch.io/harriet-fox-and-the-phantom-exotica,https://img.itch.zone/aW1nLzY2MjE0NTkucG5n/315x250%23c/RCuD1d.png,Harriet Fox and the Phantom Exotica,#b98959,#5e442b,#e9cfae,#94744c,#1c2c34,#d2c1ac,,A Phoenix Wright-inspired whodunnit set in Victorian England.,JohnGabrielUK,https://johngabrieluk.itch.io,Released,,"Windows, macOS, Linux",,,4.5,"JohnGabrielUK, D4yz, papercutdoctor","Visual Novel, Interactive Fiction",Godot,"2D, Female Protagonist, Historical, LGBT, Pixel Art, Story Rich",About an hour,English,Mouse,,,4
94536,https://roh-orc.itch.io/fish-kermesse,https://img.itch.zone/aW1hZ2UvOTQ1MzYvNDQyOTQwLnBuZw==/315x250%23c/VIexNA.png,Fish Kermesse,#f3ae44,#7c4e07,#74d4f3,#67957d,#8f5a09,#aed4d1,,Fishes having fun at the fair,Roh,https://roh-orc.itch.io,In development,,Windows,,,4.8,,Adventure,,"2D, Fishing, fishing-jam, LGBT, Pixel Art",About a half-hour,English,Keyboard,,,4
323162,https://inthewalls.itch.io/restless,https://img.itch.zone/aW1nLzE1OTU5NTYucG5n/315x250%23c/ZYbFLZ.png,Restless,#7f7f7f,#424242,#bcbcbc,#9b6f5c,#564434,#bcbcbc,,An interactive haunting,Emily Short,https://inthewalls.itch.io,Released,,"Windows, macOS",,,3.5,,Interactive Fiction,,"character-engine, Female Protagonist, Ghosts, Halloween, LGBT, Narrative, Singleplayer, Story Rich, Unity",,,,,,4
